DIFFICULTY_TAG,CLASS_NAME,LENGTH,INSTRUCTOR,CLASS_TYPE,TIME,RATING,RATING_COUNT,DIFFICULTY_RATING,LONG_DESCRIPTION,WHETHER_TAKEN,EQUIPMENT
INTERMEDIATE,10 min Core Strength,10,ADRIAN WILLIAMS,STRENGTH,Fri 6/11/21 @ 10:00 PM,93.6,14584,6.7,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,15 min Core Strength,15,ADRIAN WILLIAMS,STRENGTH,Tue 5/25/21 @ 12:40 AM,97,20893,7.2,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Bodyweight Strength,20,ADRIAN WILLIAMS,STRENGTH,Tue 5/25/21 @ 12:00 AM,99,14796,7.2,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,10 min Bodyweight Strength,10,ADRIAN WILLIAMS,STRENGTH,Fri 5/21/21 @ 12:00 AM,98.7,8008,7.2,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,15 min Arms & Shoulders Strength,15,ADRIAN WILLIAMS,STRENGTH,Fri 4/30/21 @ 12:00 AM,99.6,21830,7.5,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,30 min Full Body Strength,30,ADRIAN WILLIAMS,STRENGTH,Tue 4/27/21 @ 12:35 AM,99.7,22394,7.4,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,15 min Chest & Back Strength,15,ADRIAN WILLIAMS,STRENGTH,Tue 4/27/21 @ 12:00 AM,99.2,19127,7.2,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,15 min Core Strength,15,ADRIAN WILLIAMS,STRENGTH,Fri 4/23/21 @ 12:40 AM,97.8,19436,6.7,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Bodyweight Strength,20,ADRIAN WILLIAMS,STRENGTH,Fri 4/23/21 @ 12:00 AM,98.5,9447,7.5,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Bodyweight Strength,20,ADRIAN WILLIAMS,STRENGTH,Tue 4/20/21 @ 12:35 AM,97.8,7120,7.8,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,15 min Arms & Shoulders Strength,15,ADRIAN WILLIAMS,STRENGTH,Tue 4/20/21 @ 12:00 AM,99.8,17394,7.3,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,15 min Core Strength,15,ADRIAN WILLIAMS,STRENGTH,Fri 4/16/21 @ 12:50 AM,98.5,8964,6.9,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Heavy Weights', 'Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,15 min Bodyweight Strength,15,ADRIAN WILLIAMS,STRENGTH,Wed 4/14/21 @ 10:00 PM,98.7,6611,6.3,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Full Body Strength Warm Up,10,ADRIAN WILLIAMS,STRENGTH,Wed 4/7/21 @ 10:00 PM,99.2,7568,4.6,"The next 10 minutes will fly by. Our strength warm ups are designed to elevate your heart rate, increase blood flow and get your body ready for your workout through mobility training and breathing exercises.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Verzuz Full Body Strength,20,ADRIAN WILLIAMS,STRENGTH,Fri 4/2/21 @ 12:00 AM,99,20048,6.8,First up we have Brandy vs. Monica. The two queens will go song for song in this playlist as you sweat it out in the Peloton Verzuz Artist Series.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
ADVANCED,30 min Upper Body Strength,30,ADRIAN WILLIAMS,STRENGTH,Wed 3/31/21 @ 10:00 PM,99.7,27217,7.6,"Our upper body classes combine movements that are designed to strengthen your arms, shoulders, chest and back. While our more concentrated classes isolate specific parts of the body, this class offers a broader focus of upper-body strengthening.",FALSE,"['Heavy Weights', 'Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,15 min Bodyweight Strength,15,ADRIAN WILLIAMS,STRENGTH,Tue 3/30/21 @ 12:40 AM,98.5,6837,6.7,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Hip Hop Full Body Strength,20,ADRIAN WILLIAMS,STRENGTH,Tue 3/30/21 @ 12:00 AM,98.3,13517,6.9,"Check yourself before you wreck yourself¡ªare you ready to work? Not only does this class feature artists from coast to coast, you¡¯ll experience hip hop and a full-body burn in a whole new way.",FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,10 min Glutes & Legs Strength,10,ADRIAN WILLIAMS,STRENGTH,Fri 3/26/21 @ 12:50 AM,99.5,37357,6.3,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Workout Mat']"
INTERMEDIATE,30 min Chest & Back Strength,30,ADRIAN WILLIAMS,STRENGTH,Fri 3/26/21 @ 12:00 AM,98.9,22251,7.3,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Light Weights', 'Medium Weights', 'Workout Mat']"
