DIFFICULTY_TAG,CLASS_NAME,LENGTH,INSTRUCTOR,CLASS_TYPE,TIME,RATING,RATING_COUNT,DIFFICULTY_RATING,LONG_DESCRIPTION,WHETHER_TAKEN,EQUIPMENT
NO_DIFFICULTY_TAG,10 min Core Strength,10,REBECCA KENNEDY,STRENGTH,Thu 7/11/19 @ 1:00 AM,97.1,1309,6.9,"Join us on the floor for 10 minutes of core work to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,15 min Core Strength,15,REBECCA KENNEDY,STRENGTH,Tue 7/9/19 @ 3:35 AM,90.6,4580,6.1,"Join us on the floor for 15 minutes of core work to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Light Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,15 min Bodyweight Strength,15,REBECCA KENNEDY,STRENGTH,Tue 7/9/19 @ 3:10 AM,94.9,3357,6,Join us for a high-energy bodyweight training workout. You won't need weights for this class!,FALSE,['Workout Mat']
INTERMEDIATE,20 min Strength for Runners,20,REBECCA KENNEDY,STRENGTH,Sun 7/7/19 @ 9:30 PM,94.8,955,5.6,Improve your running strength and stability in this 20 minute workout off the Tread.,FALSE,"['Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Arms & Shoulders Strength,10,REBECCA KENNEDY,STRENGTH,Sat 7/6/19 @ 10:05 PM,97.9,1556,7,Grab your weights and join us for 10 minutes of arm and shoulder work to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Light Weights', 'Workout Mat']"
ADVANCED,30 min Bodyweight Strength,30,REBECCA KENNEDY,STRENGTH,Wed 7/3/19 @ 5:30 AM,91.7,5327,7.4,Join us for a high-energy bodyweight training workout. You won't need weights for this class!,FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Core Strength,10,REBECCA KENNEDY,STRENGTH,Sun 6/30/19 @ 10:05 PM,98.4,3436,7,"Join us on the floor for 10 minutes of core work to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Arms & Shoulders Strength,20,REBECCA KENNEDY,STRENGTH,Fri 6/28/19 @ 6:25 PM,99.5,2637,7.7,Grab your weights and join us for 20 minutes of arm and shoulder work to tone and strengthen your upper body.,FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Core Strength,20,REBECCA KENNEDY,STRENGTH,Fri 6/28/19 @ 6:00 PM,97.3,2503,7.3,"Join us on the floor for 20 minutes of core work to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,30 min Full Body Strength,30,REBECCA KENNEDY,STRENGTH,Sun 6/23/19 @ 9:30 PM,82.3,2572,7.4,Join us for a high-energy full body strength training workout.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Glutes & Legs Strength,10,REBECCA KENNEDY,STRENGTH,Sun 6/16/19 @ 10:05 PM,98.3,2943,7.2,Join us for 10 minutes of glutes and legs work to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Workout Mat']"
INTERMEDIATE,20 min Bodyweight Strength,20,REBECCA KENNEDY,STRENGTH,Mon 6/10/19 @ 7:25 PM,93.6,672,7,Join us for a high-energy bodyweight training workout. You won't need weights for this class!,FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Arms & Shoulders Strength,10,REBECCA KENNEDY,STRENGTH,Sun 6/9/19 @ 10:05 PM,97.8,2452,7.4,Grab your weights and join us for 10 minutes of arm and shoulder work to tone and strengthen your upper body.,FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Bodyweight Strength,20,REBECCA KENNEDY,STRENGTH,Fri 6/7/19 @ 6:00 PM,98.4,489,6.6,Join us for a high-energy bodyweight training workout. You won't need weights for this class!,FALSE,['Workout Mat']
INTERMEDIATE,20 min Bodyweight Strength,20,REBECCA KENNEDY,STRENGTH,Fri 5/31/19 @ 6:25 PM,90.5,483,6.1,Join us for a high-energy bodyweight training workout. You won't need weights for this class!,FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Bodyweight Strength,10,REBECCA KENNEDY,STRENGTH,Mon 5/27/19 @ 11:50 PM,98.2,828,6.9,Join us for a high-energy bodyweight training workout. You won't need weights for this class!,FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Arms & Shoulders Strength,10,REBECCA KENNEDY,STRENGTH,Sun 5/26/19 @ 10:05 PM,99.2,1879,6.8,Grab your weights and join us for 10 minutes of arm and shoulder work to tone and strengthen your upper body.,FALSE,"['Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Glutes & Legs Strength,10,REBECCA KENNEDY,STRENGTH,Fri 5/17/19 @ 6:35 PM,97.5,5000,6.6,Join us for 10 minutes of glutes and legs work to tone and strengthen the biggest muscles in your body.,FALSE,"['Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Core Strength,10,REBECCA KENNEDY,STRENGTH,Tue 5/14/19 @ 7:05 AM,98.1,1970,7.2,"Join us on the floor for 10 minutes of core work to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Heavy Weights', 'Workout Mat']"
INTERMEDIATE,20 min Core Strength,20,REBECCA KENNEDY,STRENGTH,Sun 5/12/19 @ 9:55 PM,97.7,900,6.9,"Join us on the floor for 20 minutes of core work to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Core Strength,20,REBECCA KENNEDY,STRENGTH,Wed 5/8/19 @ 5:55 AM,95.1,1242,6.8,"Join us on the floor for 20 minutes of core work to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Arms & Shoulders Strength,10,REBECCA KENNEDY,STRENGTH,Mon 5/6/19 @ 6:35 PM,99.3,1427,7.2,Grab your weights and join us for 10 minutes of arm and shoulder work to tone and strengthen your upper body.,FALSE,"['Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Chest & Back Strength,10,REBECCA KENNEDY,STRENGTH,Fri 4/26/19 @ 6:35 PM,99.2,2254,6.8,Grab your weights and join us for 10 minutes of chest and back work to tone and strengthen your upper body.,FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Arms & Shoulders Strength,20,REBECCA KENNEDY,STRENGTH,Wed 4/17/19 @ 5:30 AM,96.3,1589,7.5,Grab your weights and join us for 20 minutes of arm and shoulder work to tone and strengthen your upper body.,FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Bodyweight Strength,20,REBECCA KENNEDY,STRENGTH,Sun 4/14/19 @ 9:55 PM,94.9,915,6.8,Join us for a high-energy bodyweight training workout. You won't need weights for this class!,FALSE,['Workout Mat']
INTERMEDIATE,20 min Core Strength,20,REBECCA KENNEDY,STRENGTH,Sun 4/14/19 @ 9:30 PM,94.9,4214,7.6,"Join us on the floor for 20 minutes of core work to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Bodyweight Strength,10,REBECCA KENNEDY,STRENGTH,Wed 4/10/19 @ 6:05 AM,98.4,555,6.7,Join us for a high-energy bodyweight training workout. You won't need weights for this class!,FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Full Body Strength,10,REBECCA KENNEDY,STRENGTH,Fri 4/5/19 @ 6:35 PM,98.5,1304,6.8,Join us for a high-energy full body strength training workout.,FALSE,"['Medium Weights', 'Workout Mat']"
