DIFFICULTY_TAG,CLASS_NAME,LENGTH,INSTRUCTOR,CLASS_TYPE,TIME,RATING,RATING_COUNT,DIFFICULTY_RATING,LONG_DESCRIPTION,WHETHER_TAKEN,EQUIPMENT
NO_DIFFICULTY_TAG,30 min AFO Core Strength: Major Lazer,30,OLIVIA AMATO,STRENGTH,Sat 7/3/21 @ 12:00 AM,99.1,9308,7.5,All for One is here! Move to the sounds of Major Lazer in this Core workout with Olivia as we come together for the digital music festival of a lifetime.,FALSE,['Workout Mat']
INTERMEDIATE,20 min Core Strength,20,OLIVIA AMATO,STRENGTH,Tue 6/29/21 @ 8:30 PM,99.5,22523,7.6,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,10 min Bodyweight Strength,10,OLIVIA AMATO,STRENGTH,Tue 6/29/21 @ 7:30 PM,98.9,16676,5.7,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Pride Celebration Core Strength,20,OLIVIA AMATO,STRENGTH,Tue 6/15/21 @ 8:30 PM,99.3,12867,7,Celebrate Pride Month in this 20 min core strength.,FALSE,['Workout Mat']
INTERMEDIATE,10 min Arms & Shoulders Strength,10,OLIVIA AMATO,STRENGTH,Tue 6/8/21 @ 10:00 PM,98.7,17740,5.9,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Workout Mat']"
INTERMEDIATE,10 min Glutes & Legs Strength,10,OLIVIA AMATO,STRENGTH,Tue 6/8/21 @ 10:00 PM,99.4,24103,6.1,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Light Weights', 'Workout Mat']"
INTERMEDIATE,10 min Core Strength,10,OLIVIA AMATO,STRENGTH,Tue 6/8/21 @ 10:00 PM,99.3,45795,7.1,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,[]
INTERMEDIATE,10 min Bodyweight Strength,10,OLIVIA AMATO,STRENGTH,Wed 5/19/21 @ 8:30 PM,98.8,11367,6.4,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min APIHM Arms & Light Weights,10,OLIVIA AMATO,STRENGTH,Fri 5/7/21 @ 9:00 PM,99.5,25755,6.6,Celebrate Asian and Pacific Islander Heritage Month in this 10-minute Arms & Light Weights with Olivia.,FALSE,['Light Weights']
NO_DIFFICULTY_TAG,5 min Core Strength,5,OLIVIA AMATO,STRENGTH,Wed 5/5/21 @ 9:00 PM,99.6,67118,6.8,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,10 min Core Strength,10,OLIVIA AMATO,STRENGTH,Sat 5/1/21 @ 11:00 PM,99.6,70422,7.1,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,10 min Core Strength,10,OLIVIA AMATO,STRENGTH,Wed 4/28/21 @ 8:30 PM,99.3,51031,7.7,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Arms & Light Weights,10,OLIVIA AMATO,STRENGTH,Fri 4/23/21 @ 9:00 PM,99.2,27202,7,Grab your free weights from the back of the Bike and work your arms! Pair this with a cycling class for the perfect stack.,FALSE,['Light Weights']
INTERMEDIATE,15 min WHM: Pop Core Strength,15,OLIVIA AMATO,STRENGTH,Wed 3/10/21 @ 9:30 PM,99.6,43721,7.2,Celebrate Women¡¯s History Month in this 15 min Women of Pop Core Strength with Olivia.,FALSE,['Workout Mat']
INTERMEDIATE,15 min Bodyweight Strength,15,OLIVIA AMATO,STRENGTH,Tue 3/9/21 @ 9:30 PM,99.5,11720,6.1,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,15 min Bodyweight Strength,15,OLIVIA AMATO,STRENGTH,Wed 3/3/21 @ 9:30 PM,99.2,10464,6.7,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,15 min Pop Full Body Strength,15,OLIVIA AMATO,STRENGTH,Wed 2/17/21 @ 1:35 AM,99.4,13101,6.4,"We know you love an iconic pop song just as much as you love a full-body workout which is why we¡¯ve combined the two. This class checks all the boxes: sweat, work and good vibes.",FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,15 min Core Strength,15,OLIVIA AMATO,STRENGTH,Wed 2/17/21 @ 1:00 AM,99.6,39229,7.4,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Light Weights', 'Workout Mat']"
INTERMEDIATE,10 min Bodyweight Strength,10,OLIVIA AMATO,STRENGTH,Wed 2/10/21 @ 10:00 PM,99.2,25830,6.5,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,10 min Core Strength,10,OLIVIA AMATO,STRENGTH,Wed 2/10/21 @ 9:30 PM,99.6,85223,7.4,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,5 min Core Strength,5,OLIVIA AMATO,STRENGTH,Wed 2/3/21 @ 9:30 PM,99.4,87595,6.5,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,5 min Core Strength,5,OLIVIA AMATO,STRENGTH,Thu 1/28/21 @ 9:00 PM,99.5,39421,6.4,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,15 min Bodyweight Strength,15,OLIVIA AMATO,STRENGTH,Wed 1/27/21 @ 9:30 PM,99.1,8159,6.6,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,10 min Core Strength,10,OLIVIA AMATO,STRENGTH,Wed 1/13/21 @ 10:05 PM,99.5,91220,7.5,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
